"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"HoogRisicoOpAngstOfDepressie_25"
"223691";"53115";"MW00000";"BU02021159";"2022JJ00";"8.2"
"223695";"53115";"MW00000";"WK020212  ";"2022JJ00";"8.9"
"223699";"53115";"MW00000";"BU02021260";"2022JJ00";"14.5"
"223703";"53115";"MW00000";"BU02021261";"2022JJ00";"11.2"
"223707";"53115";"MW00000";"BU02021262";"2022JJ00";"4.8"
"223711";"53115";"MW00000";"BU02021263";"2022JJ00";"6.4"
"223715";"53115";"MW00000";"BU02021264";"2022JJ00";"5.9"
"223719";"53115";"MW00000";"BU02021269";"2022JJ00";"7"
"223723";"53115";"MW00000";"WK020213  ";"2022JJ00";"8.5"
"223727";"53115";"MW00000";"BU02021365";"2022JJ00";"5.1"
"223731";"53115";"MW00000";"BU02021366";"2022JJ00";"7.2"
"223735";"53115";"MW00000";"BU02021367";"2022JJ00";"15.3"
"223739";"53115";"MW00000";"BU02021368";"2022JJ00";"7.1"
"223743";"53115";"MW00000";"WK020214  ";"2022JJ00";"11.6"
"223747";"53115";"MW00000";"BU02021471";"2022JJ00";"13.7"
"223751";"53115";"MW00000";"BU02021473";"2022JJ00";"12.8"
"223755";"53115";"MW00000";"BU02021474";"2022JJ00";"7.3"
"223759";"53115";"MW00000";"WK020215  ";"2022JJ00";"5.4"
"223763";"53115";"MW00000";"BU02021572";"2022JJ00";"5.2"
"223767";"53115";"MW00000";"BU02021579";"2022JJ00";"8.4"
"223771";"53115";"MW00000";"WK020216  ";"2022JJ00";"17.3"
"223775";"53115";"MW00000";"BU02021681";"2022JJ00";"11"
"223779";"53115";"MW00000";"BU02021682";"2022JJ00";"17.5"
"223783";"53115";"MW00000";"WK020217  ";"2022JJ00";"16.5"
"223787";"53115";"MW00000";"BU02021780";"2022JJ00";"17.7"
"223791";"53115";"MW00000";"BU02021783";"2022JJ00";"18.8"
"223795";"53115";"MW00000";"BU02021798";"2022JJ00";"10"
"223799";"53115";"MW00000";"WK020218  ";"2022JJ00";"20.9"
"223803";"53115";"MW00000";"BU02021815";"2022JJ00";"18.1"
"223807";"53115";"MW00000";"BU02021884";"2022JJ00";"21.4"
"223811";"53115";"MW00000";"BU02021885";"2022JJ00";"20.8"
"223815";"53115";"MW00000";"BU02021886";"2022JJ00";"18.9"
"223819";"53115";"MW00000";"BU02021887";"2022JJ00";"20.1"
"223823";"53115";"MW00000";"BU02021888";"2022JJ00";"25.2"
"223827";"53115";"MW00000";"WK020219  ";"2022JJ00";"16.8"
"223831";"53115";"MW00000";"BU02021989";"2022JJ00";"7.1"
"223835";"53115";"MW00000";"BU02021990";"2022JJ00";"20.8"
"223839";"53115";"MW00000";"BU02021993";"2022JJ00";"15.5"
"223843";"53115";"MW00000";"WK020220  ";"2022JJ00";"9"
"223847";"53115";"MW00000";"BU02022092";"2022JJ00";"9"
"223851";"53115";"MW00000";"WK020221  ";"2022JJ00";"13.6"
"223855";"53115";"MW00000";"BU02022191";"2022JJ00";"13.2"
"223859";"53115";"MW00000";"BU02022194";"2022JJ00";"20.1"
"223863";"53115";"MW00000";"BU02022197";"2022JJ00";"8.4"
"223867";"53115";"MW00000";"WK020222  ";"2022JJ00";"13.5"
"223871";"53115";"MW00000";"BU02022295";"2022JJ00";"13.9"
"223875";"53115";"MW00000";"BU02022296";"2022JJ00";"13"
"223879";"53115";"MW00000";"WK020223  ";"2022JJ00";"12.1"
"223883";"53115";"MW00000";"BU02022316";"2022JJ00";"10.3"
"223887";"53115";"MW00000";"BU02022317";"2022JJ00";"10.8"
"223891";"53115";"MW00000";"BU02022318";"2022JJ00";"14.2"
"223895";"53115";"MW00000";"BU02022319";"2022JJ00";"14.8"
"223899";"53115";"MW00000";"WK020224  ";"2022JJ00";"10.1"
"223903";"53115";"MW00000";"BU02022447";"2022JJ00";"9.1"
"223907";"53115";"MW00000";"BU02022448";"2022JJ00";"14.9"
"223911";"53115";"MW00000";"BU02022449";"2022JJ00";"8.7"
"223915";"53115";"MW00000";"GM0106    ";"2022JJ00";"11"
"223919";"53115";"MW00000";"WK010600  ";"2022JJ00";"13.7"
"223923";"53115";"MW00000";"BU01060000";"2022JJ00";"19.2"
"223927";"53115";"MW00000";"BU01060001";"2022JJ00";"10.8"
"223931";"53115";"MW00000";"BU01060002";"2022JJ00";"10.1"
"223935";"53115";"MW00000";"BU01060003";"2022JJ00";"12.8"
"223939";"53115";"MW00000";"BU01060004";"2022JJ00";"15.8"
"223943";"53115";"MW00000";"BU01060005";"2022JJ00";"20.2"
"223947";"53115";"MW00000";"BU01060006";"2022JJ00";"12.8"
"223951";"53115";"MW00000";"BU01060007";"2022JJ00";"6.9"
"223955";"53115";"MW00000";"BU01060008";"2022JJ00";"11"
"223959";"53115";"MW00000";"BU01060009";"2022JJ00";"11.1"
"223963";"53115";"MW00000";"BU01060010";"2022JJ00";"6.9"
"223967";"53115";"MW00000";"BU01060011";"2022JJ00";"7.9"
"223971";"53115";"MW00000";"BU01060012";"2022JJ00";"9.2"
"223975";"53115";"MW00000";"WK010601  ";"2022JJ00";"15.9"
"223979";"53115";"MW00000";"BU01060100";"2022JJ00";"16.6"
"223983";"53115";"MW00000";"BU01060101";"2022JJ00";"11.6"
"223987";"53115";"MW00000";"BU01060102";"2022JJ00";"13.4"
"223991";"53115";"MW00000";"BU01060103";"2022JJ00";"18.4"
"223995";"53115";"MW00000";"BU01060104";"2022JJ00";"15.1"
"223999";"53115";"MW00000";"BU01060105";"2022JJ00";"20"
"224003";"53115";"MW00000";"WK010602  ";"2022JJ00";"14.2"
"224007";"53115";"MW00000";"BU01060200";"2022JJ00";"15.8"
"224011";"53115";"MW00000";"BU01060201";"2022JJ00";"13.5"
"224015";"53115";"MW00000";"BU01060202";"2022JJ00";"13.2"
"224019";"53115";"MW00000";"BU01060203";"2022JJ00";"15.2"
"224023";"53115";"MW00000";"BU01060204";"2022JJ00";"7.2"
"224027";"53115";"MW00000";"BU01060205";"2022JJ00";"15.3"
"224031";"53115";"MW00000";"WK010603  ";"2022JJ00";"12"
"224035";"53115";"MW00000";"BU01060300";"2022JJ00";"7.6"
"224039";"53115";"MW00000";"BU01060301";"2022JJ00";"5.9"
"224043";"53115";"MW00000";"BU01060302";"2022JJ00";"3.8"
"224047";"53115";"MW00000";"BU01060303";"2022JJ00";"6"
"224051";"53115";"MW00000";"BU01060304";"2022JJ00";"12.7"
"224055";"53115";"MW00000";"BU01060305";"2022JJ00";"13.4"
"224059";"53115";"MW00000";"BU01060306";"2022JJ00";"6.4"
"224063";"53115";"MW00000";"BU01060307";"2022JJ00";"13.8"
"224067";"53115";"MW00000";"BU01060308";"2022JJ00";"16.4"
"224071";"53115";"MW00000";"BU01060309";"2022JJ00";
"224075";"53115";"MW00000";"BU01060310";"2022JJ00";"7"
"224079";"53115";"MW00000";"WK010604  ";"2022JJ00";"12.8"
"224083";"53115";"MW00000";"BU01060400";"2022JJ00";"6.4"
"224087";"53115";"MW00000";"BU01060401";"2022JJ00";"15.8"
"224091";"53115";"MW00000";"BU01060402";"2022JJ00";"10.7"
"224095";"53115";"MW00000";"BU01060403";"2022JJ00";
"224099";"53115";"MW00000";"WK010605  ";"2022JJ00";"10.5"
"224103";"53115";"MW00000";"BU01060500";"2022JJ00";
"224107";"53115";"MW00000";"BU01060501";"2022JJ00";
"224111";"53115";"MW00000";"BU01060502";"2022JJ00";"8.6"
"224115";"53115";"MW00000";"BU01060503";"2022JJ00";"9.2"
"224119";"53115";"MW00000";"BU01060504";"2022JJ00";"19.2"
"224123";"53115";"MW00000";"BU01060505";"2022JJ00";"12.4"
"224127";"53115";"MW00000";"BU01060506";"2022JJ00";"4.9"
"224131";"53115";"MW00000";"BU01060507";"2022JJ00";
"224135";"53115";"MW00000";"BU01060508";"2022JJ00";"5.5"
"224139";"53115";"MW00000";"BU01060509";"2022JJ00";
"224143";"53115";"MW00000";"WK010606  ";"2022JJ00";"11"
"224147";"53115";"MW00000";"BU01060600";"2022JJ00";"11.4"
"224151";"53115";"MW00000";"BU01060601";"2022JJ00";"10.3"
"224155";"53115";"MW00000";"BU01060602";"2022JJ00";"11.3"
"224159";"53115";"MW00000";"BU01060603";"2022JJ00";"11.3"
"224163";"53115";"MW00000";"BU01060604";"2022JJ00";"7.5"
"224167";"53115";"MW00000";"WK010607  ";"2022JJ00";"8.3"
"224171";"53115";"MW00000";"BU01060700";"2022JJ00";"6.9"
"224175";"53115";"MW00000";"BU01060701";"2022JJ00";"5.3"
"224179";"53115";"MW00000";"BU01060702";"2022JJ00";"5.2"
"224183";"53115";"MW00000";"BU01060703";"2022JJ00";"10"
"224187";"53115";"MW00000";"BU01060704";"2022JJ00";"9.3"
"224191";"53115";"MW00000";"BU01060705";"2022JJ00";"7"
"224195";"53115";"MW00000";"BU01060706";"2022JJ00";"6.2"
"224199";"53115";"MW00000";"BU01060707";"2022JJ00";"11.9"
"224203";"53115";"MW00000";"BU01060708";"2022JJ00";"11.2"
"224207";"53115";"MW00000";"BU01060709";"2022JJ00";"7.3"
"224211";"53115";"MW00000";"BU01060710";"2022JJ00";"6.5"
"224215";"53115";"MW00000";"BU01060711";"2022JJ00";"11.5"
"224219";"53115";"MW00000";"BU01060712";"2022JJ00";"7.9"
"224223";"53115";"MW00000";"BU01060713";"2022JJ00";"12.2"
"224227";"53115";"MW00000";"BU01060714";"2022JJ00";"10.4"
"224231";"53115";"MW00000";"BU01060715";"2022JJ00";"6.1"
"224235";"53115";"MW00000";"BU01060716";"2022JJ00";"8.3"
"224239";"53115";"MW00000";"BU01060717";"2022JJ00";"14.8"
"224243";"53115";"MW00000";"WK010608  ";"2022JJ00";"7.4"
"224247";"53115";"MW00000";"BU01060800";"2022JJ00";"11"
"224251";"53115";"MW00000";"BU01060801";"2022JJ00";"7.1"
"224255";"53115";"MW00000";"BU01060802";"2022JJ00";"5.1"
"224259";"53115";"MW00000";"BU01060803";"2022JJ00";"5.1"
"224263";"53115";"MW00000";"BU01060804";"2022JJ00";"10.3"
"224267";"53115";"MW00000";"BU01060805";"2022JJ00";"9.3"
"224271";"53115";"MW00000";"BU01060806";"2022JJ00";"11.1"
"224275";"53115";"MW00000";"BU01060807";"2022JJ00";"6"
"224279";"53115";"MW00000";"BU01060808";"2022JJ00";"6.5"
"224283";"53115";"MW00000";"BU01060809";"2022JJ00";"5.2"
"224287";"53115";"MW00000";"BU01060810";"2022JJ00";"6.9"
"224291";"53115";"MW00000";"BU01060811";"2022JJ00";
"224295";"53115";"MW00000";"BU01060812";"2022JJ00";"6.9"
"224299";"53115";"MW00000";"BU01060813";"2022JJ00";"8.5"
"224303";"53115";"MW00000";"BU01060814";"2022JJ00";
"224307";"53115";"MW00000";"BU01060815";"2022JJ00";"4.9"
"224311";"53115";"MW00000";"BU01060816";"2022JJ00";"8"
"224315";"53115";"MW00000";"BU01060817";"2022JJ00";"7.5"
"224319";"53115";"MW00000";"WK010699  ";"2022JJ00";"6.4"
"224323";"53115";"MW00000";"BU01069900";"2022JJ00";"5.1"
"224327";"53115";"MW00000";"BU01069901";"2022JJ00";
"224331";"53115";"MW00000";"BU01069902";"2022JJ00";"5.5"
"224335";"53115";"MW00000";"BU01069903";"2022JJ00";"5.5"
"224339";"53115";"MW00000";"BU01069904";"2022JJ00";"6.2"
"224343";"53115";"MW00000";"BU01069905";"2022JJ00";"7.1"
"224347";"53115";"MW00000";"BU01069906";"2022JJ00";"4.8"
"224351";"53115";"MW00000";"BU01069907";"2022JJ00";"3.8"
"224355";"53115";"MW00000";"BU01069908";"2022JJ00";"6"
"224359";"53115";"MW00000";"BU01069909";"2022JJ00";"8.2"
"224363";"53115";"MW00000";"BU01069910";"2022JJ00";"8.3"
"224367";"53115";"MW00000";"BU01069911";"2022JJ00";"7.1"
"224371";"53115";"MW00000";"BU01069912";"2022JJ00";"5.4"
"224375";"53115";"MW00000";"BU01069913";"2022JJ00";"11.3"
"224379";"53115";"MW00000";"BU01069914";"2022JJ00";
"224383";"53115";"MW00000";"BU01069915";"2022JJ00";"6.3"
"224387";"53115";"MW00000";"BU01069916";"2022JJ00";"4.9"
"224391";"53115";"MW00000";"BU01069917";"2022JJ00";
"224395";"53115";"MW00000";"GM0743    ";"2022JJ00";"9.2"
"224399";"53115";"MW00000";"WK074301  ";"2022JJ00";"10.4"
"224403";"53115";"MW00000";"BU07430101";"2022JJ00";"10.4"
"224407";"53115";"MW00000";"BU07430102";"2022JJ00";"10.3"
"224411";"53115";"MW00000";"BU07430103";"2022JJ00";
"224415";"53115";"MW00000";"WK074302  ";"2022JJ00";"6.6"
"224419";"53115";"MW00000";"BU07430201";"2022JJ00";"8.1"
"224423";"53115";"MW00000";"BU07430202";"2022JJ00";"5.7"
"224427";"53115";"MW00000";"WK074303  ";"2022JJ00";"11.3"
"224431";"53115";"MW00000";"BU07430301";"2022JJ00";"6.6"
"224435";"53115";"MW00000";"BU07430302";"2022JJ00";"11.3"
"224439";"53115";"MW00000";"BU07430303";"2022JJ00";"14.4"
"224443";"53115";"MW00000";"WK074304  ";"2022JJ00";"10.6"
"224447";"53115";"MW00000";"BU07430401";"2022JJ00";"15.8"
"224451";"53115";"MW00000";"BU07430402";"2022JJ00";"12.5"
"224455";"53115";"MW00000";"BU07430403";"2022JJ00";"7.7"
"224459";"53115";"MW00000";"BU07430404";"2022JJ00";"7.3"
"224463";"53115";"MW00000";"BU07430405";"2022JJ00";"9.5"
"224467";"53115";"MW00000";"WK074305  ";"2022JJ00";"8"
"224471";"53115";"MW00000";"BU07430501";"2022JJ00";"6.6"
"224475";"53115";"MW00000";"BU07430502";"2022JJ00";"9.1"
"224479";"53115";"MW00000";"BU07430503";"2022JJ00";"9.7"
"224483";"53115";"MW00000";"BU07430504";"2022JJ00";"5.2"
"224487";"53115";"MW00000";"WK074306  ";"2022JJ00";"9.3"
"224491";"53115";"MW00000";"BU07430601";"2022JJ00";"8.1"
"224495";"53115";"MW00000";"BU07430602";"2022JJ00";"7.8"
"224499";"53115";"MW00000";"BU07430603";"2022JJ00";"13.2"
"224503";"53115";"MW00000";"WK074307  ";"2022JJ00";"7.3"
"224507";"53115";"MW00000";"BU07430701";"2022JJ00";"7.6"
"224511";"53115";"MW00000";"BU07430702";"2022JJ00";"6.5"
"224515";"53115";"MW00000";"WK074308  ";"2022JJ00";"8"
"224519";"53115";"MW00000";"BU07430801";"2022JJ00";"7.9"
"224523";"53115";"MW00000";"BU07430802";"2022JJ00";"8.1"
"224527";"53115";"MW00000";"WK074309  ";"2022JJ00";
"224531";"53115";"MW00000";"BU07430901";"2022JJ00";
"224535";"53115";"MW00000";"WK074310  ";"2022JJ00";"7.4"
"224539";"53115";"MW00000";"BU07431001";"2022JJ00";"6.9"
"224543";"53115";"MW00000";"BU07431002";"2022JJ00";"8.1"
"224547";"53115";"MW00000";"WK074311  ";"2022JJ00";"17.2"
"224551";"53115";"MW00000";"BU07431101";"2022JJ00";"17.2"
"224555";"53115";"MW00000";"GM0744    ";"2022JJ00";"8.6"
"224559";"53115";"MW00000";"WK074401  ";"2022JJ00";"8.9"
"224563";"53115";"MW00000";"BU07440101";"2022JJ00";"10.3"
"224567";"53115";"MW00000";"BU07440102";"2022JJ00";"9"
"224571";"53115";"MW00000";"BU07440103";"2022JJ00";"10.1"
"224575";"53115";"MW00000";"BU07440104";"2022JJ00";"6"
"224579";"53115";"MW00000";"BU07440105";"2022JJ00";"9.4"
"224583";"53115";"MW00000";"BU07440106";"2022JJ00";"4.9"
"224587";"53115";"MW00000";"BU07440107";"2022JJ00";"7.5"
"224591";"53115";"MW00000";"WK074402  ";"2022JJ00";"7.6"
"224595";"53115";"MW00000";"BU07440201";"2022JJ00";"8.3"
"224599";"53115";"MW00000";"BU07440202";"2022JJ00";"6.9"
"224603";"53115";"MW00000";"WK074403  ";"2022JJ00";"6.2"
"224607";"53115";"MW00000";"BU07440301";"2022JJ00";"6.2"
"224611";"53115";"MW00000";"GM0308    ";"2022JJ00";"9.9"
"224615";"53115";"MW00000";"WK030800  ";"2022JJ00";"9.9"
"224619";"53115";"MW00000";"BU03080000";"2022JJ00";"11.9"
"224623";"53115";"MW00000";"BU03080001";"2022JJ00";"8.6"
"224627";"53115";"MW00000";"BU03080002";"2022JJ00";"7.3"
"224631";"53115";"MW00000";"BU03080003";"2022JJ00";"9.6"
"224635";"53115";"MW00000";"BU03080004";"2022JJ00";"8"
"224639";"53115";"MW00000";"BU03080005";"2022JJ00";"13.1"
"224643";"53115";"MW00000";"BU03080006";"2022JJ00";"4.6"
"224647";"53115";"MW00000";"BU03080007";"2022JJ00";"8.6"
"224651";"53115";"MW00000";"WK030801  ";"2022JJ00";"10.6"
"224655";"53115";"MW00000";"BU03080100";"2022JJ00";"5.6"
"224659";"53115";"MW00000";"BU03080101";"2022JJ00";"13.9"
"224663";"53115";"MW00000";"BU03080102";"2022JJ00";"11.8"
"224667";"53115";"MW00000";"BU03080103";"2022JJ00";"10.1"
"224671";"53115";"MW00000";"BU03080104";"2022JJ00";"10.9"
"224675";"53115";"MW00000";"BU03080105";"2022JJ00";"9.3"
"224679";"53115";"MW00000";"BU03080109";"2022JJ00";"9.3"
"224683";"53115";"MW00000";"WK030802  ";"2022JJ00";"5.2"
"224687";"53115";"MW00000";"BU03080200";"2022JJ00";"5.3"
"224691";"53115";"MW00000";"BU03080201";"2022JJ00";"5"
"224695";"53115";"MW00000";"WK030804  ";"2022JJ00";"8"
"224699";"53115";"MW00000";"BU03080400";"2022JJ00";"7.8"
"224703";"53115";"MW00000";"BU03080401";"2022JJ00";
"224707";"53115";"MW00000";"WK030805  ";"2022JJ00";"8.1"
"224711";"53115";"MW00000";"BU03080500";"2022JJ00";"8.6"
"224715";"53115";"MW00000";"BU03080501";"2022JJ00";"4.2"
"224719";"53115";"MW00000";"GM0489    ";"2022JJ00";"10.1"
"224723";"53115";"MW00000";"WK048901  ";"2022JJ00";"13.7"
"224727";"53115";"MW00000";"BU04890101";"2022JJ00";"12.9"
"224731";"53115";"MW00000";"BU04890102";"2022JJ00";"14.5"
"224735";"53115";"MW00000";"BU04890103";"2022JJ00";"13.8"
"224739";"53115";"MW00000";"WK048902  ";"2022JJ00";"14"
"224743";"53115";"MW00000";"BU04890204";"2022JJ00";"14.9"
"224747";"53115";"MW00000";"BU04890205";"2022JJ00";"16.2"
"224751";"53115";"MW00000";"BU04890206";"2022JJ00";"11.3"
"224755";"53115";"MW00000";"BU04890207";"2022JJ00";"13"
"224759";"53115";"MW00000";"WK048903  ";"2022JJ00";"12.3"
"224763";"53115";"MW00000";"BU04890308";"2022JJ00";"12.3"
"224767";"53115";"MW00000";"WK048904  ";"2022JJ00";"7"
"224771";"53115";"MW00000";"BU04890409";"2022JJ00";"7.1"
"224775";"53115";"MW00000";"BU04890410";"2022JJ00";"6.9"
"224779";"53115";"MW00000";"WK048905  ";"2022JJ00";"10.2"
"224783";"53115";"MW00000";"BU04890511";"2022JJ00";"9.9"
"224787";"53115";"MW00000";"BU04890512";"2022JJ00";"11.6"
"224791";"53115";"MW00000";"BU04890513";"2022JJ00";"8.3"
"224795";"53115";"MW00000";"WK048906  ";"2022JJ00";"7.4"
"224799";"53115";"MW00000";"BU04890614";"2022JJ00";"7.4"
"224803";"53115";"MW00000";"WK048907  ";"2022JJ00";"11.8"
"224807";"53115";"MW00000";"BU04890715";"2022JJ00";"11.8"
"224811";"53115";"MW00000";"WK048908  ";"2022JJ00";"9.9"
"224815";"53115";"MW00000";"BU04890816";"2022JJ00";"10.8"
"224819";"53115";"MW00000";"BU04890817";"2022JJ00";"8.6"
"224823";"53115";"MW00000";"WK048909  ";"2022JJ00";"8.7"
"224827";"53115";"MW00000";"BU04890918";"2022JJ00";"8.8"
"224831";"53115";"MW00000";"BU04890919";"2022JJ00";"9"
"224835";"53115";"MW00000";"BU04890920";"2022JJ00";"8.7"
"224839";"53115";"MW00000";"BU04890921";"2022JJ00";"7.4"
"224843";"53115";"MW00000";"BU04890922";"2022JJ00";"8.7"
"224847";"53115";"MW00000";"WK048910  ";"2022JJ00";"7.2"
"224851";"53115";"MW00000";"BU04891023";"2022JJ00";"7.2"
"224855";"53115";"MW00000";"WK048911  ";"2022JJ00";"8"
"224859";"53115";"MW00000";"BU04891124";"2022JJ00";"8"
"224863";"53115";"MW00000";"WK048912  ";"2022JJ00";"10.2"
"224867";"53115";"MW00000";"BU04891225";"2022JJ00";"11.9"
"224871";"53115";"MW00000";"BU04891226";"2022JJ00";"8.6"
"224875";"53115";"MW00000";"BU04891227";"2022JJ00";"9.4"
"224879";"53115";"MW00000";"WK048913  ";"2022JJ00";"6.6"
"224883";"53115";"MW00000";"BU04891328";"2022JJ00";"6.6"
"224887";"53115";"MW00000";"WK048914  ";"2022JJ00";"11.8"
"224891";"53115";"MW00000";"BU04891429";"2022JJ00";"12.5"
"224895";"53115";"MW00000";"BU04891430";"2022JJ00";"11.3"
"224899";"53115";"MW00000";"BU04891431";"2022JJ00";"12.3"
"224903";"53115";"MW00000";"BU04891432";"2022JJ00";"10.7"
"224907";"53115";"MW00000";"WK048915  ";"2022JJ00";"10.7"
"224911";"53115";"MW00000";"BU04891533";"2022JJ00";"10.7"
"224915";"53115";"MW00000";"WK048916  ";"2022JJ00";"8.7"
"224919";"53115";"MW00000";"BU04891634";"2022JJ00";"8.7"
"224923";"53115";"MW00000";"WK048917  ";"2022JJ00";"8.2"
"224927";"53115";"MW00000";"BU04891735";"2022JJ00";"8.2"
"224931";"53115";"MW00000";"WK048918  ";"2022JJ00";"11.4"
"224935";"53115";"MW00000";"BU04891836";"2022JJ00";"11.4"
"224939";"53115";"MW00000";"WK048919  ";"2022JJ00";"8.6"
"224943";"53115";"MW00000";"BU04891937";"2022JJ00";"8.6"
"224947";"53115";"MW00000";"WK048920  ";"2022JJ00";"11.1"
"224951";"53115";"MW00000";"BU04892039";"2022JJ00";"11.1"
"224955";"53115";"MW00000";"WK048930  ";"2022JJ00";"8.3"
"224959";"53115";"MW00000";"BU04893050";"2022JJ00";"9.8"
"224963";"53115";"MW00000";"BU04893051";"2022JJ00";
"224967";"53115";"MW00000";"BU04893052";"2022JJ00";
"224971";"53115";"MW00000";"BU04893053";"2022JJ00";
"224975";"53115";"MW00000";"BU04893054";"2022JJ00";"8.2"
"224979";"53115";"MW00000";"WK048931  ";"2022JJ00";"8.1"
"224983";"53115";"MW00000";"BU04893160";"2022JJ00";"6.6"
"224987";"53115";"MW00000";"BU04893161";"2022JJ00";"5.8"
"224991";"53115";"MW00000";"BU04893162";"2022JJ00";"7.8"
"224995";"53115";"MW00000";"BU04893163";"2022JJ00";"6.7"
"224999";"53115";"MW00000";"BU04893164";"2022JJ00";"8.6"
"225003";"53115";"MW00000";"WK048950  ";"2022JJ00";"12.8"
"225007";"53115";"MW00000";"BU04895070";"2022JJ00";
"225011";"53115";"MW00000";"BU04895071";"2022JJ00";
"225015";"53115";"MW00000";"BU04895072";"2022JJ00";"14.8"
"225019";"53115";"MW00000";"BU04895073";"2022JJ00";
"225023";"53115";"MW00000";"BU04895074";"2022JJ00";
"225027";"53115";"MW00000";"BU04895075";"2022JJ00";
"225031";"53115";"MW00000";"BU04895076";"2022JJ00";
"225035";"53115";"MW00000";"BU04895077";"2022JJ00";
"225039";"53115";"MW00000";"BU04895078";"2022JJ00";
"225043";"53115";"MW00000";"BU04895080";"2022JJ00";
"225047";"53115";"MW00000";"BU04895081";"2022JJ00";
"225051";"53115";"MW00000";"BU04895082";"2022JJ00";
"225055";"53115";"MW00000";"BU04895083";"2022JJ00";
"225059";"53115";"MW00000";"BU04895084";"2022JJ00";"6.8"
"225063";"53115";"MW00000";"GM0203    ";"2022JJ00";"8.9"
"225067";"53115";"MW00000";"WK020354  ";"2022JJ00";"9.8"
"225071";"53115";"MW00000";"BU02035400";"2022JJ00";"7.4"
"225075";"53115";"MW00000";"BU02035401";"2022JJ00";"13.1"
"225079";"53115";"MW00000";"BU02035402";"2022JJ00";"8.5"
"225083";"53115";"MW00000";"BU02035403";"2022JJ00";"11.9"
"225087";"53115";"MW00000";"BU02035404";"2022JJ00";"12"
"225091";"53115";"MW00000";"BU02035405";"2022JJ00";"7.8"
"225095";"53115";"MW00000";"BU02035406";"2022JJ00";"9.8"
"225099";"53115";"MW00000";"BU02035407";"2022JJ00";"6.7"
"225103";"53115";"MW00000";"BU02035408";"2022JJ00";"11.8"
"225107";"53115";"MW00000";"BU02035409";"2022JJ00";"10.1"
"225111";"53115";"MW00000";"BU02035410";"2022JJ00";"16"
"225115";"53115";"MW00000";"BU02035411";"2022JJ00";"9"
"225119";"53115";"MW00000";"BU02035412";"2022JJ00";"7.9"
"225123";"53115";"MW00000";"BU02035413";"2022JJ00";"11.6"
"225127";"53115";"MW00000";"BU02035414";"2022JJ00";"8.7"
"225131";"53115";"MW00000";"BU02035415";"2022JJ00";"8.3"
"225135";"53115";"MW00000";"BU02035425";"2022JJ00";"12.6"
"225139";"53115";"MW00000";"BU02035426";"2022JJ00";"13"
"225143";"53115";"MW00000";"WK020355  ";"2022JJ00";"8.1"
"225147";"53115";"MW00000";"BU02035530";"2022JJ00";"8"
"225151";"53115";"MW00000";"BU02035531";"2022JJ00";"8.7"
"225155";"53115";"MW00000";"BU02035532";"2022JJ00";"10.1"
"225159";"53115";"MW00000";"BU02035533";"2022JJ00";"8"
"225163";"53115";"MW00000";"BU02035534";"2022JJ00";"9.5"
"225167";"53115";"MW00000";"BU02035535";"2022JJ00";"8.8"
"225171";"53115";"MW00000";"BU02035536";"2022JJ00";"7.2"
"225175";"53115";"MW00000";"BU02035537";"2022JJ00";"7.2"
"225179";"53115";"MW00000";"BU02035538";"2022JJ00";"8.6"
"225183";"53115";"MW00000";"BU02035539";"2022JJ00";"7.6"
"225187";"53115";"MW00000";"BU02035540";"2022JJ00";"7.4"
